filename,Tema,Narasi,Makna moral
079-Associating-with-Brahmins-leads-to-Great-Wisdom-Original.jpg,Kebijaksanaan dan Penghormatan kepada Guru,"Di sisi kanan relief, seorang brahmana bijaksana terlihat menyampaikan ajaran Dharma dengan penuh ketulusan. Para murid yang duduk di depannya mendengarkan dengan sangat seksama, menunjukkan rasa hormat yang dalam terhadap sang guru. Satu dari mereka bahkan dengan penuh hormat memijat kaki gurunya sebagai tanda pengabdian dan penghormatan. Suasana ini menampilkan hubungan erat antara guru dan murid dalam menuntut ilmu. Di tangan para siswa, kita bisa melihat buku daun palem yang menjadi media belajar mereka. Ini menandakan bahwa ilmu tidak hanya didengar, tetapi juga dicatat dan diwariskan. Hasil dari ketekunan dan penghormatan ini adalah kebijaksanaan yang akan terbawa dalam kehidupan berikutnya. Tak heran jika murid-murid yang tekun belajar dari guru bijak ini nantinya menjadi orang-orang yang terhormat dan pandai. Relief ini memperlihatkan betapa pentingnya sikap hormat dan kesungguhan dalam belajar. Sebuah gambaran yang menginspirasi untuk menghargai guru dan ilmu pengetahuan.",Menghormati guru dan tekun belajar membawa kebijaksanaan dan kehormatan sepanjang hidup.
080-Expounding-the-True-Dharma-leads-to-Great-Wisdom-Original.jpg,Menyebarkan Kebijaksanaan,"Di bawah anjungan sederhana, tampak seorang guru memegang buku daun palem dan membabarkan Dharma sejati. Matanya tajam dan penuh keyakinan, memperlihatkan wibawa yang lahir dari pengalaman dan pemahaman mendalam. Di bawah pohon, dua perumah tangga duduk tenang, menyimak dengan sungguh-sungguh setiap kata yang dilafalkan sang guru. Mereka tidak hanya hadir secara fisik, tetapi juga hadir dalam hati dan pikiran, siap menyerap ajaran kebijaksanaan. Ajaran itu mengalir, tak hanya menyentuh telinga, tapi menumbuhkan benih kesadaran di hati para pendengarnya. Di sisi kiri relief, tampak guru yang sama terlahir kembali sebagai orang bijak, dikelilingi oleh murid-murid yang menghormatinya. Ia kini mengajar bukan hanya karena tahu, tetapi karena telah mengalami. Inilah buah dari menyebarkan pengetahuan yang benar: kehidupan baru yang penuh makna. Setiap ajaran baik yang ditanamkan menjadi pohon kebijaksanaan yang menaungi banyak orang. Relief ini menjadi pengingat akan nilai luhur berbagi pengetahuan yang sejati.",Menanam ajaran bijak di kehidupan ini akan tumbuh sebagai kebijaksanaan besar di kehidupan berikutnya.
081-Praising-the-Recitors-of-Dharma-leads-to-Great-Wisdom-Original.jpg,Kemuliaan dalam Mengajarkan Dharma,"Di atas mimbar yang sederhana namun penuh wibawa, seorang pengajar Dharma duduk dikelilingi oleh para murid dan pengikut yang menghormatinya. Mereka membungkuk dengan takzim, menyembah dan memuja sang guru atas kebijaksanaannya yang luar biasa. Sosok ini tidak hanya dihormati karena penampilannya, tapi karena ajaran Dharma yang ia bawa mampu menyentuh jiwa. Setiap kata yang terucap bagaikan embun di padang gersang, menyegarkan dan menuntun banyak hati yang mencari kebenaran. Di sisi kiri relief, terlihat gambaran kehidupan sang guru setelah kelahiran kembali. Ia tetap menjadi sosok yang bijaksana, memegang teguh ajaran Dharma tanpa goyah. Rekan-rekan sebayanya kini berbalik menghormati dan memperhatikan perkataannya dengan sungguh-sungguh. Keagungan batin yang ia tanam dahulu kini tumbuh menjadi kekuatan yang memancarkan cahaya. Kehidupannya menjadi bukti nyata bahwa siapa yang menebar kebajikan akan menuai kemuliaan. Relief ini adalah kisah tentang kesetiaan pada Dharma yang membawa kelahiran baru yang penuh makna.","Mengajarkan Dharma dengan ketulusan dan konsistensi akan membawa kemuliaan dan kebijaksanaan, bahkan melampaui satu kehidupan."
082-Avoiding-what-is-Unbenefical-leads-to-Great-Wisdom-Original.jpg,Ucapan Bermanfaat dan Bijaksana,"Seorang lelaki berdiri di atas mimbar, tangannya menutup salah satu telinga, seolah memperingatkan tentang pentingnya menyaring apa yang kita dengar dan ucapkan. Ia bukan sekadar guru, melainkan penjaga kesadaran akan ucapan yang bermanfaat dan tidak. Di hadapannya, beberapa orang terlihat memperhatikan, tetapi tak semuanya paham maksudnya. Barangkali ia sedang mengajak mereka menghindari kata-kata yang sia-sia dan hanya menebar kebingungan. Di sisi kiri relief, terlihat perubahan besar dalam kehidupan yang berlanjut. Seorang brahmana duduk dikelilingi murid-murid yang penuh hormat, mendengarkan diskusi halus tentang nilai-nilai Dharma. Tangan mereka terangkat dalam isyarat berdialog, membahas kata-kata dengan hati-hati dan penuh pertimbangan. Ini bukan sekadar pelajaran, tetapi latihan batin dalam membedakan ucapan yang mencerdaskan dari yang menyesatkan. Dari mulut yang terjaga, lahirlah kebijaksanaan yang bertahan lintas kehidupan. Relief ini mengajarkan bahwa ucapan yang berguna bukan hanya didengar, tapi juga diwariskan.",Menjaga ucapan agar tetap bermanfaat adalah bentuk kebijaksanaan yang akan membawa kita pada penghormatan dan kehidupan yang mulia.
083-Praising-Right-View-leads-to-Great-Wisdom-Original.jpg,Menghormati Guru dan Pandangan Benar,"Di atas sebuah mimbar kayu yang sederhana, seorang biksu duduk tenang sambil membabarkan ajaran tentang pandangan benar. Raut wajahnya damai, dan suara lembutnya mengalir bak mata air yang jernih. Di hadapannya, lima murid duduk bersila di bawah naungan pohon, menyimak dengan penuh perhatian. Mereka tidak datang dengan tangan kosong — bunga, makanan, dan pakaian diletakkan di kaki sang guru sebagai tanda penghormatan. Bukan hanya sebagai bentuk materi, persembahan ini juga mencerminkan kerendahan hati dan kesiapan mereka untuk menerima ilmu. Dalam suasana hening, terjadi pertukaran yang suci — sang guru berbagi kebijaksanaan, para murid menanam benih kebaikan dalam hati mereka. Pohon di atas mereka seolah menjadi saksi akan ketulusan itu. Tidak ada perdebatan, tidak ada keraguan, hanya keyakinan dan rasa hormat. Relief ini memperlihatkan bahwa ajaran yang luhur akan selalu menemukan tempat di hati yang terbuka. Dan di bawah bimbingan yang benar, jiwa-jiwa akan tumbuh dalam terang.",Menghormati guru dan menerima ajaran yang benar adalah langkah awal menuju kebijaksanaan yang abadi.
084-Reviling-Wrong-View-leads-to-Great-Wisdom-Original.jpg,Menyebarkan Pandangan Benar dan Memberi Persembahan Ilmu,"Di dalam aula terbuka yang sejuk, seorang guru bijak duduk dikelilingi oleh murid-murid yang penuh semangat. Ia mengajarkan tentang pandangan benar — ajaran yang mampu mengarahkan jiwa pada kebebasan dan kedamaian. Para murid menyimak dengan khidmat, beberapa menggenggam buku daun lontar, sementara satu di antaranya memegang tongkat—mungkin simbol kebijaksanaan yang tengah tumbuh. Sang guru tak hanya berbicara, ia juga menghidupkan nilai-nilai Dharma melalui teladan dan kelembutan. Di masa kehidupannya berikutnya, ia kembali lahir sebagai pengajar yang dihormati, dengan lebih banyak murid yang berkumpul menimba ilmu. Mereka datang tak hanya dengan semangat belajar, tetapi juga dengan persembahan berupa buku dan tinta. Persembahan itu bukan sekadar benda, melainkan bentuk penghargaan atas cahaya pengetahuan yang diberikan. Relief ini menunjukkan bahwa menyebarkan pandangan benar akan selalu menuai buah baik dalam kehidupan mendatang. Bahkan jika pemahatnya tidak menampilkan celaan terhadap pandangan salah, nilai kebaikan tetap bersinar kuat. Dalam ajaran yang benar, hati-hati yang tulus akan selalu berkumpul dan bertumbuh.",Menanam benih ajaran yang benar dan menghargai ilmu pengetahuan akan berbuah pada kehidupan yang lebih bijaksana dan bermakna.
085-Explaining-the-Faults-of-Alcohol-leads-to-Great-Wisdom-Original.jpg,Kesetiaan dalam Menyebarkan Ilmu,"Dalam sebuah ruang terbuka yang diterangi cahaya matahari pagi, tampak seorang suciwan duduk bersila di atas mimbar kayu, dikelilingi aura bercahaya yang memancar dari lingkaran di belakang kepalanya. Sosok ini, dengan wajah tenang dan mata penuh welas asih, menyampaikan ajaran kepada para pendengarnya. Meskipun kita tidak mengetahui secara pasti isi ajarannya, wibawa dan ketulusannya terlihat jelas. Para pendengar menyimak dalam diam, hati mereka terbuka menerima wejangan yang menghidupkan nurani. Relief itu kemudian memperlihatkan kelahiran ulang sang suciwan, di mana ia kembali menjalankan tugas mulia sebagai guru Dharma. Sekalipun bagian relief yang menggambarkan para murid telah rusak, posisi duduknya dan gestur tangannya mengisyaratkan ia masih mengajar. Kehidupannya adalah sebuah lingkaran cahaya yang tidak pernah padam — dari guru, menjadi guru kembali. Karena orang bijak yang mengabdikan hidup untuk kebajikan tak akan pernah kehilangan perannya. Ajaran yang disampaikannya melintasi waktu, bahkan jika relief yang menggambarkan muridnya kini terhapus.","Ketulusan dalam menyebarkan kebaikan akan menjadikan seseorang terus dihormati dan dibutuhkan, bahkan di kehidupan berikutnya."
086-Killing-Humans-and-Animals-leads-to-Rebirth-in-Hell-Original.jpg,Kekejaman,"Di sisi kanan relief, tampak dua sosok tengah bertarung sengit—salah satu dari mereka mengangkat pedang tinggi, lalu mengayunkannya ke tubuh lawannya. Adegan ini menggambarkan kehidupan penuh kebencian dan kekerasan. Ketika keduanya meninggal, mereka tidak menuju kedamaian, tetapi terlahir kembali di neraka Sañjīva—tempat para pelaku kekejaman saling menyiksa tanpa henti. Di tengah relief, seorang jagal terlihat membunuh seekor domba tanpa belas kasihan, sementara anak domba menyaksikan dengan tatapan kosong. Adegan ini memperlihatkan bagaimana kekejaman terhadap makhluk lemah pun meninggalkan jejak karma. Di sisi kiri, gambaran paling mengerikan ditampilkan: seseorang yang dulu kejam kini mengalami akibat dari perbuatannya, kepalanya dibelah oleh gergaji di neraka. Tak ada pelarian dari akibat karma, meski perbuatan tampak sepele saat dilakukan. Kekejaman tidak mengenal ampun, dan bayangan dosa akan terus mengikuti hingga kehidupan berikutnya. Relief ini menjadi pengingat yang menegangkan akan pentingnya welas asih dalam setiap tindakan.",Siapa pun yang menebar kekejaman akan menuai penderitaan yang sepadan. Karma tidak pernah lupa.
087-Execution-and-Entrapping-leads-to-Rebirth-in-Hell-Original.jpg,Hukuman atas Kekerasan dan Penyiksaan,"Di sisi kanan relief, terlihat seorang ratu yang menyaksikan dengan dingin saat seseorang dihukum mati dengan diinjak gajah, sebuah hukuman yang kejam dan penuh penderitaan. Neraka Penghancuran (Saṁghāta) digambarkan dengan gunung-gunung besar yang menghimpit dan menghancurkan para korban sampai mati, menampilkan kengerian yang tiada tara. Gaya batuan di latar belakang mengikuti tata Borobudur yang khas, menambah kesan dramatis dan sakral. Di bagian kiri tengah, seorang pria memancing keluar hewan kecil dengan niat jahat untuk membunuhnya. Perbuatan ini mendapat balasan yang setimpal: terlahir ulang di neraka Mengerikan (Raurava), tempat yang penuh dengan siksaan mengerikan. Dua adegan neraka lain juga terlihat; yang pertama menunjukkan seseorang dihukum mati dengan pedang, sementara yang kedua memperlihatkan dua orang yang ditusuk dengan duri tajam dari pohon. Gambaran ini memperkuat pesan bahwa kekerasan dan penyiksaan tidak pernah lepas dari akibat buruk yang berat. Hukuman keras di kehidupan selanjutnya menjadi peringatan bagi siapa pun yang melakukan kezaliman. Cerita ini mengajarkan bahwa setiap tindakan kekerasan akan menimbulkan balasan yang setimpal. Keadilan alam semesta tidak bisa dielakkan, dan sikap belas kasih harus selalu dijunjung tinggi.","Kekerasan dan penyiksaan membawa penderitaan yang tak terhindarkan, baik di dunia maupun akhirat. Jadilah manusia yang penuh belas kasih dan hindari perbuatan kejam."
088-Wrong-Speech-and-Action-leads-to-Rebirth-in-Hell-Original.jpg,Tipu daya dan Kekerasan terhadap Orang Tua,"Di bagian kanan tengah relief, terlihat adegan hukuman yang menggambarkan akibat dari perkataan salah berupa tipu daya dan muslihat. Pelaku diperlihatkan mengalami siksaan berat di neraka, dengan bibirnya yang dibakar menggunakan besi panas sebagai simbol dari kata-kata dusta yang pernah ia ucapkan. Di sebelah kiri tengah, terlihat seseorang menampar pria yang mungkin ayahnya atau sosok yang seharusnya dihormati. Tindakan kekerasan ini bukan hanya sebuah kesalahan duniawi, tetapi membawa konsekuensi fatal dalam kehidupan selanjutnya. Pelaku ditunjukkan terlahir kembali di neraka Tapana, tempat ia mengalami penderitaan dibakar dan diserang oleh burung dan anjing yang mencabiknya. Relief ini dengan jelas mengingatkan kita bahwa tipu daya dan kekerasan, terutama terhadap orang yang berperan baik dalam hidup kita, membawa akibat buruk yang abadi. Hukuman yang ditampilkan bukan sekadar simbol, tetapi pesan moral agar kita menjaga kata-kata dan tindakan. Tidak ada alasan untuk merugikan orang lain, apalagi orang tua, yang sudah seharusnya kita hormati. Karma dari perbuatan buruk akan kembali dengan setimpal, dan neraka menjadi gambaran dari penderitaan tersebut. Sebuah pelajaran kuat bahwa kejujuran dan penghormatan adalah jalan menuju kedamaian sejati.","Perbuatan tipu daya dan kekerasan, terutama terhadap orang tua, akan berbuah penderitaan yang tak terelakkan. Hormatilah dan jujurlah untuk hidup yang damai."
089-Killing-Animals-and-Humans-leads-to-Rebirth-in-Hell-Original.jpg,Mabuk dan Perilaku Amoral,"Di sudut paling kanan, sekelompok orang tampak asyik menenggak minuman keras, tawa mereka menggema meski kesadaran mulai hilang. Dalam mabuk, mereka kehilangan kendali dan jatuh ke dalam perbuatan yang tercela, melacur tanpa pikir panjang. Gelak tawa berubah menjadi tangisan saat mereka menghadapi akibat perbuatan itu. Terlahir kembali di neraka, mereka diceburkan ke dalam air panas yang membakar sampai lutut. Sementara itu, di sisi kiri tengah, gambar yang sebagian hancur menunjukkan penderitaan serupa, namun lebih hebat: air mendidih yang mencapai pinggang. Meski perbuatannya tak terlihat jelas, kesengsaraan itu menjadi peringatan akan akibat tindakan yang tak terkontrol. Neraka itu bukan hanya tempat siksaan fisik, tapi cermin dari jiwa yang kehilangan arah. Kebiasaan buruk dan keserakahan membawa mereka pada kehancuran diri. Kisah ini mengajarkan betapa pentingnya menjaga pikiran dan perilaku agar tidak terjerumus ke jalan yang salah. Hidup dengan kendali dan bijaksana akan menuntun pada kedamaian sejati.","Hindari keserakahan dan kehilangan kendali, karena perbuatan buruk akan membawa penderitaan yang tak terelakkan."
090-Drinking-and-Whoring-leads-to-Rebirth-in-Hell-Original.jpg,Keserakahan & Kehilangan Kendali,"Di sisi paling kanan relief, meskipun gambarnya tak sepenuhnya jelas, kita melihat gambaran seseorang yang mungkin telah mendorong atau mendukung kekerasan. Akibat dari perbuatannya adalah kelahiran kembali di neraka yang mengerikan, di mana tanah ditumbuhi bilah rumput tajam seperti pedang yang menembus telapak kakinya setiap kali ia melangkah. Di bagian kiri tengah, para pemburu digambarkan sedang menggunakan pipa dan tongkat untuk membunuh burung serta hewan-hewan lain dengan kejam. Mereka terlihat tidak memiliki rasa iba terhadap makhluk hidup yang tak berdaya. Perbuatan ini berbuah hukuman mengerikan: mereka terlahir kembali di neraka di mana pepohonan memiliki daun setajam pisau. Setiap daun yang jatuh atau disentuh akan melukai dan memotong tubuh mereka. Kesakitan tiada akhir menjadi balasan dari kekejaman yang mereka lakukan di dunia. Relief ini menyampaikan pesan kuat tentang sebab-akibat dari tindakan tanpa belas kasih. Menganiaya makhluk lain tak akan pernah berakhir baik.","Kekejaman terhadap makhluk hidup akan berbalas penderitaan yang menyakitkan. Tumbuhkan rasa kasih pada semua makhluk, karena mereka pun ingin hidup damai."
091-Encouraging-Violence-and-Killing-Birds-leads-to-Rebirth-in-Hell-Original.jpg,Kekejaman terhadap Makhluk Hidup,"Di sisi paling kanan relief, meskipun gambarnya tak sepenuhnya jelas, kita melihat gambaran seseorang yang mungkin telah mendorong atau mendukung kekerasan. Akibat dari perbuatannya adalah kelahiran kembali di neraka yang mengerikan, di mana tanah ditumbuhi bilah rumput tajam seperti pedang yang menembus telapak kakinya setiap kali ia melangkah. Di bagian kiri tengah, para pemburu digambarkan sedang menggunakan pipa dan tongkat untuk membunuh burung serta hewan-hewan lain dengan kejam. Mereka terlihat tidak memiliki rasa iba terhadap makhluk hidup yang tak berdaya. Perbuatan ini berbuah hukuman mengerikan: mereka terlahir kembali di neraka di mana pepohonan memiliki daun setajam pisau. Setiap daun yang jatuh atau disentuh akan melukai dan memotong tubuh mereka. Kesakitan tiada akhir menjadi balasan dari kekejaman yang mereka lakukan di dunia. Relief ini menyampaikan pesan kuat tentang sebab-akibat dari tindakan tanpa belas kasih. Menganiaya makhluk lain tak akan pernah berakhir baik.","Kekejaman terhadap makhluk hidup akan berbalas penderitaan yang menyakitkan. Tumbuhkan rasa kasih pada semua makhluk, karena mereka pun ingin hidup damai."
092-Adultery-and-Murder-leads-to-Rebirth-in-Hell-Original.jpg,Perzinaan dan Kekerasan,"Di bawah sebuah pohon yang rindang, seorang pria tampak tertidur pulas, tanpa menyadari bahwa istrinya tengah berselingkuh dalam pelukan pria lain. Adegan pengkhianatan ini bukan hanya menyayat hati, tapi juga melanggar nilai kesetiaan dan kepercayaan. Dalam kelahiran ulang mereka, para pezina itu menerima hukuman yang mengerikan—dikejar dan dicabik oleh anjing ganas, sementara tubuh mereka terkoyak oleh pepohonan yang memiliki bilah pedang di setiap tangkainya. Di sisi kiri relief, tergambar perbuatan kekerasan lain: seorang pria mengangkat pedangnya tinggi untuk membunuh orang yang telah terjatuh dan tak mampu membela diri. Darah, kekejaman, dan pengkhianatan berpadu dalam satu kisah kelam. Para pelaku kemudian terlahir kembali di neraka, kali ini direndam hingga leher dalam air mendidih yang tak henti-hentinya menyiksa. Setiap upaya melarikan diri dibalas dengan dorongan kembali oleh para algojo neraka. Ini adalah gambaran kelahiran ulang terakhir dalam siklus penderitaan mereka. Kisah ini menegaskan bahwa kesalahan yang dilakukan dalam hidup akan berbuah derita yang tak terbayangkan. Tak ada kejahatan yang luput dari akibatnya.",Kesetiaan dan kendali diri adalah fondasi keharmonisan hidup. Pengkhianatan dan kekerasan hanya membawa penderitaan abadi di kehidupan mendatang.
093-Wrong-Living-in-Body-and-Speech-leads-to-Rebirth-in-the-Animal-Realm-Original.jpg,Laku Ucap Salah dan Kekerasan Fisik Ringan,"Di sebuah tempat yang sunyi, seorang pria terlihat melontarkan kata-kata kasar dan menyesatkan, mempermainkan kebenaran untuk kepentingan pribadinya. Ucapannya tajam, menusuk hati, dan menciptakan perpecahan di sekitarnya. Karena laku ucap salah ini, dalam kehidupan selanjutnya ia tidak terlahir sebagai manusia, melainkan seekor burung—makhluk yang bersuara namun tak punya kuasa atas maknanya. Di sisi lain, seorang pria lain memukuli sesamanya yang sedang terikat, dengan tongkat panjang. Tangan korban tak mampu melindungi diri, namun pukulan itu tak menghilangkan nyawanya. Kekerasan ini mungkin dianggap ""ringan"", tetapi tetap menyisakan luka dan derita. Akibatnya, pelaku pun terlahir ulang bukan sebagai manusia, melainkan hewan berkaki empat seperti kuda, domba, atau sapi. Ia harus menjalani hidup sebagai makhluk yang dibebani kerja keras dan tak punya suara. Kisah ini mengingatkan bahwa baik kata maupun perbuatan, meski tampak ringan, tetap memiliki konsekuensi besar. Tidak ada kekejaman, sekecil apa pun, yang akan luput dari balasan.",Setiap kata dan perbuatan membawa jejak karma. Ucapan dan kekerasan sekecil apa pun akan membentuk nasib di kehidupan mendatang.
094-Unknown-Deeds-leading-to-Rebirth-as-a-Garuda-and-Naga-Original.jpg,Perbuatan Salah Ringan dan Reinkarnasi,"Di sebuah hutan suci, tampak tiga burung garuda bertengger megah di bawah pohon yang rindang. Mereka dulunya adalah manusia, yang dalam kehidupan sebelumnya melakukan kesalahan ringan namun tetap berdampak. Perbuatan mereka tak lagi dikenang, tetapi hasilnya begitu nyata: mereka dilahirkan kembali bukan sebagai manusia, melainkan sebagai makhluk bersayap yang harus terus terbang tanpa henti. Di sisi lain, seekor naga tampak melingkar di antara akar pohon besar. Ia pun dulunya manusia yang mungkin pernah berkata sinis, berbohong kecil, atau mencuri tanpa niat menyakiti. Perbuatannya dianggap sepele, tetapi semesta tak melupakan. Karena itu ia terlahir sebagai naga—perwujudan kekuatan, namun tanpa suara manusia. Relief ini menunjukkan bahwa bahkan kesalahan kecil pun tak luput dari timbangan karma. Dunia ini mencatat semuanya, baik yang tampak maupun yang tersembunyi.",Perbuatan sekecil apa pun akan meninggalkan jejak dalam roda kehidupan. Tidak ada kesalahan yang benar-benar ringan di hadapan hukum karma.
095-Wrong-Living-leads-to-Rebirth-in-Yamaloka-Original.jpg,Perbuatan Baik dan Kelahiran Ulang Mulia,"Di balik pepohonan yang rimbun, tampak seekor kuda bersinar berdiri gagah di tengah padang. Kuda itu bukan hewan biasa—dulunya ia adalah manusia yang penuh kesetiaan dan pengabdian. Dalam kehidupan sebelumnya, ia dengan tulus membantu orang lain tanpa pamrih, menjadi sahabat yang setia dan pekerja yang jujur. Meski perbuatannya tidak sehebat pahlawan, namun hatinya murni dan tindakannya membawa manfaat bagi banyak orang. Sebagai balasan, ia terlahir ulang sebagai kuda yang agung—simbol kekuatan dan kesetiaan dalam banyak budaya. Di sisi lain relief, terlihat seekor kijang berlari lincah di antara pepohonan. Ia juga merupakan reinkarnasi dari seseorang yang hidupnya penuh kelembutan, tidak pernah menyakiti makhluk lain. Ia menjalani hidup dengan damai dan tidak menuntut lebih. Karma baik membawa mereka pada bentuk kehidupan yang indah dan terhormat di dunia hewan. Relief ini adalah pengingat bahwa bahkan perbuatan sederhana yang dilakukan dengan tulus dapat membuahkan kelahiran yang mulia.","Kebaikan hati, meski kecil dan tak terlihat, akan selalu menemukan jalannya untuk kembali pada pelakunya. Hidup penuh kasih membawa kelahiran yang damai dan terhormat."
096-Conceit-and-Wrong-Deeds-lead-to-Rebirth-in-the-Asura-World-Original.jpg,Kesombongan dan Amarah,"Di bawah rindangnya pohon, seorang pria menolak dengan angkuh permintaan dari pengemis tua yang duduk memohon dengan penuh harap. Wajahnya menegang, dadanya terangkat tinggi, seakan dunia tak pantas menyentuhnya. Tak jauh dari sana, dua pemuda terlibat dalam perkelahian sengit dengan tangan kosong, amarah memuncak mengaburkan akal sehat mereka. Mereka tak menggunakan senjata, tapi setiap pukulan penuh dengan dendam dan ego. Semua perbuatan ini — kesombongan dan kemarahan — membekas dalam jiwa dan mengikuti mereka ke kelahiran berikutnya. Maka mereka pun terlahir sebagai asura, makhluk perkasa namun penuh kebencian, terusir dari surga karena kesombongan yang tak terkendali. Asura dulunya adalah dewa, tetapi kesombongan membuat mereka kehilangan segalanya. Di dunia baru itu, mereka terus bertarung, terjebak dalam lingkaran konflik yang tak kunjung usai. Relief ini menjadi peringatan bahwa keangkuhan dan amarah, meski tampak kecil, dapat menjatuhkan bahkan makhluk yang paling tinggi sekalipun.",Kesombongan dan amarah adalah api dalam jiwa yang membakar kedamaian dan kemuliaan. Hanya kerendahan hati yang bisa menjaga kita tetap dalam cahaya.
097-Restraint-leads-to-Rebirth-in-the-Human-World-Original.jpg,Pengendalian diri dan kesederhanaan,"Di tengah pesta makanan dan minuman yang melimpah, beberapa orang justru mengangkat tangan mereka dengan tegas, menolak godaan yang menggiurkan itu. Di kanan, seorang pemuda menolak segelas arak yang disodorkan padanya, senyumnya tenang namun penuh keyakinan. Di tengah, seorang wanita memalingkan wajah dari hidangan berlebihan, memilih hanya sepotong kecil secukupnya. Di kiri, seorang biksu tua menutup mulutnya saat ditawari jamuan lezat, sebagai simbol penolakan terhadap kerakusan. Mereka bukan orang yang membenci kenikmatan, tetapi tahu batas dan memilih hidup yang seimbang. Sikap mereka bukan karena paksaan, melainkan hasil dari kebijaksanaan batin. Di balik penolakan sederhana itu tersimpan kemurnian niat dan kepekaan terhadap penderitaan makhluk lain. Perilaku ini menyemai karma baik yang akan berbuah kelahiran kembali di alam manusia. Relief ini memang tidak menampilkan bentuk kelahiran ulang, tapi pesan moralnya sangat jelas. Pengendalian diri adalah jembatan menuju kehidupan yang lebih luhur.","Menahan diri dari kenikmatan berlebihan bukan kelemahan, melainkan kekuatan batin yang membentuk kehidupan lebih baik."
098-Refraining-from-Verbal-Misconduct-leads-to-Rebirth-in-the-Human-World-Original.jpg,Menjaga ucapan & tidak tamak,"Di sebuah desa yang damai, lima adegan kehidupan sehari-hari menggambarkan pelajaran besar tentang ucapan dan ketamakan. Di kiri, seseorang berdiri di depan kerumunan, memeragakan bagaimana sebaiknya berbicara dengan lembut dan jujur. Di sampingnya, orang lain tampak menahan diri dari mengucapkan kebohongan meski dalam tekanan. Adegan ketiga menunjukkan seseorang yang menengahi pertengkaran dengan kata-kata bijak, bukan umpatan. Dalam adegan keempat, terlihat seorang ibu yang menenangkan anaknya yang marah, dengan nada sabar dan penuh kasih. Semua ini adalah gambaran dari orang-orang yang memantang ucapan salah — tidak memfitnah, tidak memaki, tidak bergosip, dan tidak berdusta. Di sisi paling kanan, seseorang tampak memberikan persembahan kepada seorang guru dengan penuh hormat dan tanpa pamrih. Wajahnya tidak menampakkan keserakahan, melainkan ketulusan. Meskipun tidak digambarkan akibat langsung dari perbuatan mereka, jelas bahwa kebaikan hati dan kebijaksanaan ucapan akan membuahkan kehidupan yang penuh kedamaian dan kebahagiaan. Relief ini mengajarkan kita bahwa kesucian ucapan dan ketulusan dalam memberi lebih berharga daripada harta duniawi.",Perkataan yang baik dan hati yang tidak tamak adalah kunci menuju hidup yang damai dan dihargai oleh sesama.
099-Being-without-Avarice-leads-to-Rebirth-in-the-Human-World-Original.jpg,Kedermawanan & tidak tamak,"Di sebuah kerajaan yang makmur, para warga datang membawa persembahan bagi para brahmana dan pemimpin mereka. Di paling kanan, seorang pemuda dengan wajah penuh ketulusan menyerahkan sesaji kepada brahmana sebagai bentuk hormat dan rasa syukur. Tak jauh darinya, seorang pedagang kaya berdiri di atas kendi berisi perhiasan besar, bersedia menyumbangkan sebagian besar hartanya kepada sang raja demi kesejahteraan rakyat. Raja, yang bijaksana dan murah hati, menerima pemberian itu bukan untuk dirinya sendiri, melainkan untuk disalurkan kepada rakyat miskin. Di bawah pohon yang rindang, beberapa orang lainnya juga membawa persembahan kecil, tapi penuh keikhlasan. Tak ada paksaan, tak ada kesombongan, hanya semangat berbagi. Suasana itu menggambarkan masyarakat yang hidup dalam kesadaran spiritual bahwa harta adalah alat, bukan tujuan. Setiap persembahan, besar atau kecil, memiliki makna dalam membangun kehidupan yang seimbang dan harmonis. Dalam kehidupan mereka, tidak ada tamak atau kerakusan — hanya hati yang ingin memberi. Dan dari sikap itu, lahirlah kebahagiaan sejati yang membekas hingga kelahiran berikutnya.","Kedermawanan yang tulus, meskipun dari hal kecil, akan membuka jalan menuju kedamaian batin dan kehidupan yang lebih bermakna."
100-Generosity-and-Restraint-leads-to-Rebirth-in-the-Human-World-Original.jpg,Dermawan & Menjaga Kesetiaan,"Di sebuah pelataran desa, seorang pria kaya berdiri membagikan uang dan makanan kepada orang-orang miskin yang berkumpul penuh harap. Di sampingnya berdiri seorang brahmana bijak, sang guru, yang membimbingnya untuk berbagi sebagai bentuk cinta kasih. Pria itu, dahulu hanyalah murid biasa, kini telah menjadi teladan berkat ajaran gurunya. Senyuman mereka yang menerima bantuan menjadi saksi nyata kebaikan hati yang sederhana namun menggetarkan. Di sisi lain, seorang pangeran tampak memeluk lembut permaisurinya, melindungi dan menunjukkan kasih setianya. Ia menolak dengan tegas godaan dari empat wanita yang mencoba menarik perhatiannya. Matanya tak beranjak dari sang permaisuri—cinta yang tulus dan tak tergoyahkan. Dalam dirinya, ia tahu bahwa kesetiaan lebih mulia daripada kenikmatan sesaat. Dua perbuatan baik: memberi tanpa pamrih dan menjaga kesucian hubungan, mengukir karma baik yang membawa kedamaian di kehidupan kini dan mendatang. Mereka adalah teladan dari kehidupan yang terarah, penuh nilai, dan layak diteladani.",Memberi kepada yang membutuhkan dan menjaga kesetiaan dalam hubungan adalah bentuk tertinggi dari kebajikan dan pengendalian diri.
